title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,rpe
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Bench Press (Dumbbell),,,1,normal,70.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Bench Press (Dumbbell),,,2,normal,70.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Incline Bench Press (Barbell),,,0,normal,45.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Incline Bench Press (Barbell),,,1,normal,45.0,6.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Incline Bench Press (Barbell),,,2,normal,55.0,6.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Iso-Lateral Chest Press (Machine),,,0,normal,25.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Iso-Lateral Chest Press (Machine),,,1,normal,45.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Iso-Lateral Chest Press (Machine),,,2,normal,55.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Fly (Machine),,,0,normal,140.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Fly (Machine),,,1,normal,160.0,9.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Fly (Machine),,,2,normal,180.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Cable Fly Crossovers,,,0,normal,27.5,11.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Cable Fly Crossovers,,,1,normal,30.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Cable Fly Crossovers,,,2,normal,35.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Dip,,,0,normal,,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Dip,,,1,normal,,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Chest Dip,,,2,normal,,5.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Overhead Triceps Extension (Cable),,,0,normal,20.0,12.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Overhead Triceps Extension (Cable),,,1,normal,25.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Overhead Triceps Extension (Cable),,,2,normal,25.0,8.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Triceps Pressdown,,,0,normal,30.0,15.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Triceps Pressdown,,,1,normal,45.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Triceps Pressdown,,,2,normal,50.0,10.0,,,
Chest and tricep,"Apr 27, 2026, 7:02 PM","Apr 27, 2026, 8:15 PM",,Treadmill,,,0,normal,,,,1200.0,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Elliptical Trainer,,,0,normal,,,,300.0,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Back Extension (Weighted Hyperextension),,,0,normal,20.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Squat (Smith Machine),,,0,normal,45.0,8.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Squat (Smith Machine),,,1,normal,70.0,7.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Squat (Smith Machine),,,2,normal,90.0,4.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Squat (Smith Machine),,,3,normal,90.0,3.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Squat (Smith Machine),,,4,normal,90.0,3.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Thrust (Smith Machine),,,0,normal,10.0,11.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Thrust (Smith Machine),,,1,normal,25.0,9.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Thrust (Smith Machine),,,2,normal,45.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Adduction (Machine),,,0,normal,95.0,15.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Adduction (Machine),,,1,normal,95.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Hip Adduction (Machine),,,2,normal,95.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Leg Extension (Machine),0.0,,0,normal,120.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Leg Extension (Machine),0.0,,1,normal,130.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Leg Extension (Machine),0.0,,2,normal,130.0,10.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Leg Curl (Machine),0.0,,0,normal,80.0,12.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Leg Curl (Machine),0.0,,1,normal,8.5,12.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Leg Curl (Machine),0.0,,2,normal,90.0,12.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Calf Raise,,,0,normal,90.0,15.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Calf Raise,,,1,normal,90.0,15.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Seated Calf Raise,,,2,normal,90.0,15.0,,,
Leg,"Apr 26, 2026, 6:47 PM","Apr 26, 2026, 7:54 PM",,Stair Machine (Steps),,,0,normal,,,,600.0,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Treadmill,,,0,normal,,,,600.0,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Back Extension (Weighted Hyperextension),,,0,normal,20.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Overhead Press (Barbell),,,0,normal,25.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Overhead Press (Barbell),,,1,normal,35.0,8.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Overhead Press (Barbell),,,2,normal,,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Single Arm Landmine Press (Barbell),0.0,,0,normal,10.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Single Arm Landmine Press (Barbell),0.0,,1,normal,25.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Single Arm Landmine Press (Barbell),0.0,,2,normal,45.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Crunch,0.0,,0,normal,,15.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Crunch,0.0,,1,normal,,15.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Crunch,0.0,,2,normal,,15.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Rear Delt Reverse Fly (Cable),2.0,,0,normal,10.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Rear Delt Reverse Fly (Cable),2.0,,1,normal,15.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Rear Delt Reverse Fly (Cable),2.0,,2,normal,15.0,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Side Bend,2.0,,0,normal,,10.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Side Bend,2.0,,1,normal,,15.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Side Bend,2.0,,2,normal,,15.0,,,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Plank,,,0,normal,,,,60.0,
Shoulder and abd,"Apr 24, 2026, 7:38 PM","Apr 24, 2026, 8:30 PM",,Plank,,,1,normal,,,,60.0,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Lat Pulldown (Cable),,,0,normal,145.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Lat Pulldown (Cable),,,1,normal,160.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Lat Pulldown (Cable),,,2,normal,175.0,6.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bent Over Row (Barbell),,,0,normal,50.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bent Over Row (Barbell),,,1,normal,90.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bent Over Row (Barbell),,,2,normal,110.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Reverse Grip Lat Pulldown (Cable),,,0,normal,115.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Reverse Grip Lat Pulldown (Cable),,,1,normal,145.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Reverse Grip Lat Pulldown (Cable),,,2,normal,190.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Cable),0.0,,0,normal,45.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Cable),0.0,,1,normal,50.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Cable),0.0,,2,normal,52.5,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Dumbbell),0.0,,0,normal,20.0,12.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Dumbbell),0.0,,1,normal,25.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Bicep Curl (Dumbbell),0.0,,2,normal,25.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Dumbbell Row,,,0,normal,65.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Dumbbell Row,,,1,normal,70.0,8.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Dumbbell Row,,,2,normal,70.0,7.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Seated Cable Row - V Grip (Cable),,,0,normal,70.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Preacher Curl (Dumbbell),,,0,normal,25.0,10.0,,,
Back and bicep,"Apr 23, 2026, 8:29 PM","Apr 23, 2026, 9:32 PM",,Treadmill,,,0,normal,,,,601.0,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Bench Press (Dumbbell),,,0,normal,50.0,10.0,,,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Bench Press (Dumbbell),,,1,normal,55.0,9.0,,,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Bench Press (Dumbbell),,,2,normal,60.0,8.0,,,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Incline Bench Press (Barbell),,,0,normal,45.0,8.0,,,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Incline Bench Press (Barbell),,,1,normal,45.0,6.0,,,
Chest and tricep,"Apr 22, 2026, 4:52 PM","Apr 22, 2026, 6:21 PM",,Incline Bench Press (Barbell),,,2,normal,55.0,6.0,,,
